#Station            Const      Latitude      Longitude   H(Ortho) h(Ellipse)              X              Y              Z       SD(e)     SD(n)    SD(up)       AHD   AHD err
100632              FFF   -34.391723647  115.530051075   145.6535   112.8078  -2270826.9229   4754468.5304  -3582450.5374      0.0024    0.0027    0.0072   145.635  -999.000
100662              FFF   -31.286368297  118.052922458   380.1253   354.9286  -2565826.1396   4814882.8602  -3293252.0956      0.0017    0.0017    0.0055   380.128  -999.000
100673              FFF   -29.242933500  114.922734739    45.0796    18.0678  -2347068.6514   5051077.4835  -3097432.4738      0.0020    0.0021    0.0049    45.088  -999.000
100689              FFF   -20.855162756  116.797954506    94.1861    86.7562  -2688335.9731   5322472.7925  -2256447.9362      0.0019    0.0017    0.0048    94.175  -999.000
100693              FFF   -21.739473658  115.687540272   110.1717   101.9198  -2569277.1119   5341535.8397  -2347679.0499      0.0027    0.0026    0.0074   110.126  -999.000
100695              FFF   -28.154794425  118.186238103   510.2439   491.3606  -2658361.6772   4960684.2435  -2991872.6905      0.0030    0.0031    0.0082   510.221  -999.000
100720              FFF   -20.984414869  123.184203981   272.4262   280.7132  -3260977.2490   4986295.3408  -2269884.5340      0.0015    0.0014    0.0083   272.342  -999.000
100785              FFF   -20.437548497  118.844161992    95.0918    93.7468  -2884531.1713   5237376.4484  -2213184.2463      0.0016    0.0016    0.0027    95.092  -999.000
100836              FFF   -22.602499953  119.954766353   456.5500   452.4888  -2941763.7160   5104586.7505  -2436313.5987      0.0020    0.0018    0.0050   456.560  -999.000
100837              FFF   -20.893289047  116.430306406    62.0867    54.5611  -2653445.4375   5338239.4481  -2260380.6189      0.0022    0.0022    0.0072    62.059  -999.000
100843              FFF   -21.082708572  116.204322622   126.1833   118.6464  -2629079.4438   5341977.5425  -2279984.3947      0.0026    0.0024    0.0085   126.177  -999.000
1008927             FFF   -30.810818639  115.190960956     3.7001   -26.6070  -2333654.9426   4961300.6748  -3247883.7496      0.0030    0.0032    0.0067     3.692  -999.000
100894              FFF   -23.149292189  114.506544122   100.4448    86.0095  -2433908.5920   5339108.8613  -2491963.7580      0.0014    0.0013    0.0026   100.460  -999.000
100910              FFF   -24.399470175  113.411438731    54.3440    34.0892  -2309225.2833   5333383.2033  -2618654.9555      0.0022    0.0019    0.0073    54.374  -999.000
100935              FFF   -18.427297539  127.425170758   449.4598   476.3911  -3678909.4095   4807435.2297  -2003459.8961      0.0014    0.0014    0.0087   449.442  -999.000
100936              FFF   -18.290208783  125.588627339   150.6989   173.6729  -3525564.0265   4926521.3857  -1988962.5039      0.0012    0.0012    0.0032   150.686  -999.000
100937              FFF   -15.605668342  128.276379519    49.9690    85.9492  -3806296.3320   4823694.2584  -1704765.0000      0.0017    0.0023    0.0051    49.953  -999.000
101056              FFF   -18.630653006  125.793683994   154.6562   176.8376  -3536195.8774   4904195.8975  -2024707.7137      0.0023    0.0026    0.0113   154.655  -999.000
101075              FFF   -15.451724606  128.121052217   330.4156   366.9238  -3796187.9797   4837796.1616  -1688426.9837      0.0018    0.0016    0.0051   330.395  -999.000
101203              FFF   -19.314745561  121.714659586    91.8255   103.4270  -3165412.9980   5122308.5056  -2096294.6272      0.0018    0.0016    0.0152    91.822  -999.000
101337              FFF   -32.201346789  116.919898653   299.3278   272.6359  -2445917.2771   4817019.3286  -3379490.3118      0.0012    0.0013    0.0045   299.325  -999.000
101357              FFF   -32.920110317  116.129358011   474.1790   445.5325  -2360394.2996   4811921.8604  -3446766.7364      0.0023    0.0024    0.0058   474.188  -999.000
101431              FFF   -32.324095472  117.882914600   352.1125   325.9612  -2523154.3450   4768847.4894  -3391029.5612      0.0016    0.0016    0.0058   352.113  -999.000
101433              FFF   -31.042819856  115.375705689    75.1424    43.6230  -2344000.6291   4941860.7113  -3269984.4399      0.0026    0.0028    0.0063    75.130  -999.000
101434              FFF   -31.131995611  115.545764997   110.2985    78.1677  -2356469.4463   4930302.3489  -3278469.3940      0.0058    0.0063    0.0138   110.303  -999.000
101437              FFF   -31.326563219  115.511515450    71.1217    38.7570  -2348690.2145   4921585.5881  -3296895.6472      0.0011    0.0011    0.0017    71.108  -999.000
101439              FFF   -31.049834928  115.756303258   196.6544   164.8623  -2376646.7072   4925913.6287  -3270713.3265      0.0041    0.0048    0.0151   196.658  -999.000
101444              FFF   -31.298680197  115.725915747    56.7192    24.4712  -2367782.3728   4914198.8205  -3294246.9819      0.0042    0.0048    0.0123    56.701  -999.000
101497              FFF   -30.786490747  116.241254156   377.5446   350.5617  -2424957.6177   4919220.4125  -3245760.0452      0.0038    0.0043    0.0152   377.572  -999.000
101507              FFF   -30.655814783  116.336041294   322.1252   295.7811  -2436355.0187   4921792.9337  -3233277.1802      0.0023    0.0024    0.0079   322.114  -999.000
101517              FFF   -30.715943181  115.812464333   274.9717   244.1739  -2389777.2092   4940748.3229  -3238983.7690      0.0017    0.0017    0.0060   274.975  -999.000
101530              FFF   -31.228403900  117.063701794   282.9298   256.9804  -2483797.3643   4861357.6066  -3287707.1422      0.0015    0.0015    0.0057   282.920  -999.000
101544              FFF   -30.919408014  117.440286989   301.2612   276.3410  -2523851.9174   4860635.8773  -3258373.3701      0.0022    0.0025    0.0068   301.264  -999.000
101557              FFF   -30.680551614  117.425974058   378.0539   353.6724  -2528914.0185   4873361.1915  -3235665.6811      0.0022    0.0022    0.0069   378.053  -999.000
101562              FFF   -30.524202583  117.356317317   406.7119   382.5891  -2527053.8999   4884291.7981  -3220760.4349      0.0020    0.0020    0.0064   406.716  -999.000
101564              FFF   -30.611910381  117.090840319   393.5720   369.0233  -2502138.3343   4891535.1939  -3229126.1861      0.0023    0.0024    0.0078   393.568  -999.000
101567              FFF   -30.248360892  117.815009906   430.5300   407.0123  -2573302.5628   4877604.9129  -3194392.2094      0.0037    0.0041    0.0133   430.531  -999.000
101576              FFF   -30.421437242  117.078124192   380.2072   355.9916  -2505928.7619   4901628.1228  -3210927.4284      0.0016    0.0017    0.0054   380.204  -999.000
101583              FFF   -30.109305411  117.096023686   312.0600   288.1894  -2515377.0938   4916319.1547  -3181006.0399      0.0028    0.0030    0.0108   312.048  -999.000
101590              FFF   -29.969422761  117.732145714   364.6648   341.4382  -2573437.7970   4895001.8743  -3167608.4048      0.0040    0.0042    0.0147   364.670  -999.000
101618              FFF   -29.019109844  115.180305881   263.4579   237.8111  -2374971.8678   5051578.4337  -3075868.8864      0.0029    0.0035    0.0093   263.462  -999.000
101629              FFF   -28.710683822  114.982145011   259.4704   235.6257  -2364455.4103   5074719.2020  -3045929.8021      0.0027    0.0029    0.0075   259.470  -999.000
101633              FFF   -28.286384328  115.380104872   286.0133   263.9350  -2409273.5726   5078468.7084  -3004615.6484      0.0027    0.0027    0.0087   285.991  -999.000
101653              FFF   -29.827405786  115.836265850   277.3938   250.5166  -2413471.8432   4984452.3392  -3153914.9510      0.0035    0.0035    0.0087   277.378  -999.000
101661              FFF   -29.989496694  116.118294331   327.2429   301.0905  -2434052.7100   4964506.8753  -3169515.8521      0.0036    0.0036    0.0083   327.256  -999.000
101666              FFF   -29.952414553  116.283334403   352.0228   326.6351  -2449261.9769   4959336.1578  -3165967.4876      0.0021    0.0020    0.0062   352.023  -999.000
101668              FFF   -29.383169214  116.218136078   330.3609   306.5067  -2457407.9954   4990124.5711  -3111127.6199      0.0025    0.0024    0.0056   330.349  -999.000
101722              FFF   -31.072266039  119.477401589   418.4839   394.7146  -2690792.3516   4760339.2451  -3272962.3780      0.0026    0.0025    0.0068   418.480  -999.000
101723              FFF   -31.336189056  118.928217417   412.4715   388.2071  -2637704.8622   4772637.2272  -3297989.0188      0.0015    0.0014    0.0046   412.456  -999.000
101782              FFF   -31.857649844  116.065504072   151.6065   121.3456  -2382641.9583   4870998.1857  -3347099.0237      0.0011    0.0011    0.0019   151.609  -999.000
101784              FFF   -31.527492889  115.699830822    88.5081    55.8310  -2359822.2096   4903385.4256  -3315914.9888      0.0038    0.0041    0.0180    88.514  -999.000
101796              FFF   -32.081835458  115.799782894    90.9911    58.2400  -2354274.2170   4870097.2211  -3368154.5695      0.0015    0.0014    0.0033    91.008  -999.000
101810              FFF   -32.269697761  115.688922178    26.7782    -6.0915  -2340014.2815   4864597.2727  -3385752.9913      0.0012    0.0012    0.0021    26.775  -999.000
101815              FFF   -31.852897603  115.755794572    42.0981     9.0677  -2356356.7481   4883970.8051  -3346592.1798      0.0013    0.0013    0.0025    42.087  -999.000
101825              FFF   -31.746797858  115.949991781    92.9617    61.1424  -2375628.9928   4881570.3977  -3336620.8253      0.0011    0.0011    0.0016    92.967  -999.000
101828              FFF   -32.010689781  115.905488108    32.1558     0.0356  -2365062.3462   4869466.5622  -3361436.6337      0.0013    0.0013    0.0026    32.148  -999.000
101834              FFF   -31.610379583  116.037822883   192.6876   162.1947  -2386634.1259   4885137.7059  -3323801.1427      0.0011    0.0011    0.0017   192.687  -999.000
101835              FFF   -31.936882497  115.970676572    17.1345   -14.3989  -2372493.5208   4870657.7062  -3354486.4025      0.0013    0.0014    0.0024    17.135  -999.000
101841              FFF   -31.763580472  115.747635111    69.7146    36.7494  -2357939.0686   4889029.3310  -3338190.3303      0.0013    0.0013    0.0024    69.713  -999.000
101851              FFF   -32.007280464  116.030899128   206.6090   176.0786  -2375868.5852   4864592.3655  -3361209.3691      0.0012    0.0012    0.0025   206.594  -999.000
101853              FFF   -31.842003008  115.771254369    59.6431    26.6681  -2357958.1201   4883922.3219  -3345575.2888      0.0022    0.0022    0.0056    59.649  -999.000
101855              FFF   -31.939432600  116.049331236   185.7179   155.3231  -2379175.1975   4867391.2055  -3354816.1529      0.0012    0.0012    0.0027   185.713  -999.000
101859              FFF   -32.379212133  116.003051956   197.0703   166.7095  -2363866.6240   4845989.6606  -3396107.8801      0.0011    0.0011    0.0016   197.068  -999.000
101861              FFF   -32.259441606  115.871758406    52.0977    20.1206  -2355800.3295   4857671.5388  -3384805.2741      0.0011    0.0011    0.0016    52.086  -999.000
101863              FFF   -32.142677314  115.814431011    78.7244    46.1485  -2353953.0211   4866257.4190  -3373862.6810      0.0011    0.0011    0.0015    78.727  -999.000
101866              FFF   -31.520255747  115.835676292   117.2142    84.8871  -2371634.8876   4898176.5479  -3315246.1526      0.0011    0.0011    0.0019   117.222  -999.000
101868              FFF   -31.825752147  116.063952247   230.4502   200.1666  -2383359.3425   4872799.1454  -3344135.8647      0.0011    0.0011    0.0016   230.433  -999.000
101878              FFF   -31.881510253  115.855455606   115.1052    82.5096  -2364145.1314   4878413.5007  -3349325.4639      0.0014    0.0015    0.0027   115.133  -999.000
101879              FFF   -31.611451561  115.736534342    77.7429    44.9918  -2360842.4669   4897474.1349  -3323840.9381      0.0011    0.0011    0.0016    77.737  -999.000
101885              FFF   -31.693433003  115.926706203    80.1925    48.2124  -2375000.3133   4885323.5750  -3331580.6583      0.0011    0.0011    0.0017    80.204  -999.000
101908              FFF   -31.940109522  115.755779961    19.2852   -13.7581  -2354126.7079   4879351.8277  -3354790.4022      0.0013    0.0012    0.0031    19.285  -999.000
101920              FFF   -32.207294289  115.921526458    29.3882    -2.2661  -2361358.8842   4858380.3855  -3379901.8727      0.0012    0.0012    0.0027    29.409  -999.000
101921              FFF   -32.075453939  116.033499283   225.7647   195.3203  -2374336.2132   4860895.4169  -3367627.7650      0.0011    0.0011    0.0015   225.809  -999.000
101926              FFF   -32.265254811  115.945353447    16.6025   -14.6758  -2361874.5219   4854305.6827  -3385331.8115      0.0011    0.0011    0.0016    16.591  -999.000
101928              FFF   -32.330218394  115.907643272    17.2795   -14.3048  -2356997.4081   4852397.0717  -3391421.3664      0.0011    0.0011    0.0017    17.286  -999.000
101948              FFF   -32.256189222  116.023445800   201.5551   171.3327  -2368793.0336   4851705.5626  -3384580.9811      0.0011    0.0011    0.0015   201.515  -999.000
101949              FFF   -32.328376219  116.023055769   262.1235   231.9258  -2366906.1545   4847924.6062  -3391380.4266      0.0013    0.0013    0.0022   262.141  -999.000
101970              FFF   -32.758642794  115.946124544   138.1208   107.7412  -2349118.2958   4827922.9518  -3431537.5452      0.0011    0.0011    0.0016   138.114  -999.000
101978              FFF   -32.538460511  115.981426214   157.6251   127.3275  -2357870.6483   4838331.4276  -3410988.0454      0.0011    0.0011    0.0018   157.618  -999.000
102003              FFF   -32.047237625  115.807574722    42.8930    10.1371  -2355805.4254   4871573.8745  -3364877.7857      0.0013    0.0013    0.0030    42.895  -999.000
102005              FFF   -32.029843189  115.827785219    41.0601     8.3885  -2357968.8158   4871662.2621  -3363241.8071      0.0012    0.0012    0.0023    41.057  -999.000
102024              FFF   -31.937351064  115.903408947    18.1249   -14.0975  -2366761.6374   4873415.2615  -3354530.6543      0.0012    0.0012    0.0024    18.117  -999.000
102074              FFF   -31.967003403  115.850113919     0.9934   -31.6126  -2361462.3156   4874035.3364  -3357311.2347      0.0016    0.0016    0.0032     0.990  -999.000
102129              FFF   -31.963061356  115.819339625    14.7268   -18.0626  -2358949.8623   4875521.6618  -3356947.5707      0.0027    0.0027    0.0100    14.738  -999.000
102164              FFF   -31.948677750  115.856183378    11.8367   -20.7406  -2362451.7057   4874761.3380  -3355592.9203      0.0022    0.0022    0.0114    11.827  -999.000
102518              FFF   -31.949764258  115.791778236    19.4628   -13.4527  -2356945.5354   4877362.0124  -3355699.0045      0.0020    0.0020    0.0060    19.426  -999.000
102587              FFF   -32.022365744  115.813263956     1.5633   -31.1944  -2356910.8990   4872625.3375  -3362517.8556      0.0016    0.0016    0.0032     1.572  -999.000
102599              FFF   -32.001648975  115.801507856    21.1858   -11.6316  -2356448.3209   4874220.1118  -3360580.3338      0.0021    0.0022    0.0095    21.163  -999.000
102641              FFF   -31.951859800  115.991725469    29.3763    -1.8574  -2373902.2855   4869005.5235  -3355902.3038      0.0012    0.0012    0.0029    29.373  -999.000
102994              FFF   -31.915252189  116.193220306   333.4367   304.5039  -2392073.1458   4862786.9622  -3352619.3283      0.0038    0.0043    0.0182   333.427  -999.000
103040              FFF   -32.017022803  116.257938406   299.0792   270.6319  -2394908.3394   4854697.9326  -3362175.5481      0.0012    0.0011    0.0024   299.059  -999.000
103383              FFF   -32.052201547  115.756691144    45.2663    12.3249  -2351351.9971   4873402.7081  -3365345.4920      0.0020    0.0023    0.0051    45.262  -999.000
103464              FFF   -32.082885561  115.796737589    56.8364    24.0734  -2353975.8521   4870140.5967  -3368235.0842      0.0014    0.0013    0.0036    56.819  -999.000
104104              FFF   -32.056041117  115.961228936    16.3846   -15.0840  -2368625.2465   4864753.6356  -3365691.7983      0.0013    0.0012    0.0026    16.376  -999.000
104269              FFF   -31.835616136  115.752978894    37.7834     4.7567  -2356554.4274   4884993.9111  -3344962.0859      0.0014    0.0014    0.0022    37.783  -999.000
104582              FFF   -32.086561192  116.115517419   296.8615   267.4039  -2381031.0096   4856959.0526  -3368709.6742      0.0014    0.0013    0.0036   296.851  -999.000
105288              FFF   -31.734155694  115.721795519    24.5586    -8.4422  -2356462.3710   4891604.3156  -3335392.0743      0.0021    0.0023    0.0064    24.550  -999.000
105361              FFF   -31.536441742  115.617092825    38.6805     5.8842  -2352496.2530   4906281.7179  -3316734.6036      0.0013    0.0013    0.0042    38.668  -999.000
105474              FFF   -31.558728019  115.957480544    57.9613    26.4761  -2381044.0084   4891072.6240  -3318851.2505      0.0011    0.0011    0.0017    57.964  -999.000
105532              FFF   -31.780221611  116.019891769    22.6849    -8.3231  -2380700.9031   4876862.2440  -3339735.3141      0.0012    0.0012    0.0025    22.690  -999.000
105541              FFF   -31.742004792  116.020206728    24.6189    -6.3394  -2381706.9762   4878855.1516  -3336133.3580      0.0013    0.0013    0.0029    24.630  -999.000
105659              FFF   -32.169890517  115.792809289     4.9153   -27.7189  -2351390.4221   4865642.9953  -3376378.1193      0.0033    0.0036    0.0137     4.900  -999.000
105722              FFF   -32.138644461  116.037273811   156.7492   126.5109  -2372996.0046   4857340.2189  -3373526.7645      0.0014    0.0013    0.0039   156.737  -999.000
105766              FFF   -32.103600419  115.917600242    45.4124    13.5367  -2363706.6121   4864058.4670  -3370175.5073      0.0011    0.0011    0.0019    45.425  -999.000
105937              FFF   -31.893351919  116.232805025   348.1750   319.5086  -2396005.1507   4862295.8764  -3350565.5983      0.0013    0.0013    0.0036   348.182  -999.000
106009              FFF   -31.788899850  116.135040311   337.2644   307.8252  -2390392.3294   4871854.0720  -3340719.8196      0.0011    0.0011    0.0018   337.262  -999.000
106196              FFF   -31.889761592  116.444838456   339.0369   311.3923  -2414073.1139   4853577.9099  -3350223.2758      0.0038    0.0039    0.0159   339.030  -999.000
106278              FFF   -32.237124714  115.795191092    45.6683    13.1662  -2349878.7339   4861999.0029  -3382708.5567      0.0011    0.0011    0.0017    45.669  -999.000
106383              FFF   -32.304129036  115.742414581     4.1593   -28.4837  -2343660.9126   4860556.3355  -3388968.8216      0.0013    0.0012    0.0037     4.159  -999.000
106507              FFF   -32.237696358  115.860706825    18.3110   -13.7885  -2355412.0295   4859257.8759  -3382747.7966      0.0026    0.0025    0.0087    18.299  -999.000
106643              FFF   -32.259352003  115.985311936    35.1792     4.3836  -2365419.5261   4852985.8859  -3384788.4721      0.0027    0.0028    0.0064    35.209  -999.000
106722              FFF   -32.235253158  116.065195133   263.0012   233.2282  -2372894.9629   4851138.0050  -3382650.3890      0.0013    0.0013    0.0033   263.008  -999.000
106772              FFF   -32.365988556  115.872893061    19.9445   -11.8887  -2353128.6938   4851917.8857  -3394773.7357      0.0014    0.0013    0.0033    19.944  -999.000
106807              FFF   -32.343732511  115.823283136    13.4041   -18.7891  -2349499.5431   4855137.1961  -3392685.1712      0.0021    0.0021    0.0054    13.396  -999.000
106946              FFF   -32.548640342  115.705549608    10.3463   -22.2882  -2334228.9426   4848967.5090  -3411859.2174      0.0013    0.0013    0.0039    10.341  -999.000
107012              FFF   -32.700276031  115.671166172     0.5880   -32.1478  -2327387.5940   4842188.7821  -3426016.7013      0.0019    0.0018    0.0071     0.575  -999.000
107048              FFF   -32.592642183  115.777414114     2.3055   -29.9598  -2339163.8409   4843664.6142  -3415967.3029      0.0013    0.0012    0.0036     2.316  -999.000
107077              FFF   -32.626418150  115.879478258     8.3685   -23.0284  -2346909.8950   4837679.1624  -3419126.2391      0.0034    0.0040    0.0110     8.375  -999.000
107104              FFF   -32.642178806  115.851689878    10.1129   -21.5219  -2344152.9094   4837969.7538  -3420598.9416      0.0013    0.0012    0.0031    10.112  -999.000
107203              FFF   -32.906998850  116.060061528   306.9989   277.9207  -2354858.1011   4815356.5509  -3445454.8871      0.0016    0.0015    0.0051   307.000  -999.000
107415              FFF   -32.498467083  115.936259222    29.3834    -1.6163  -2355051.0281   4842234.9625  -3407178.9279      0.0028    0.0028    0.0054    29.393  -999.000
107594              FFF   -31.857496478  115.987439206    15.3012   -16.1019  -2375955.8470   4874143.1163  -3347012.0333      0.0025    0.0027    0.0067    15.288  -999.000
107650              FFF   -32.002097958  115.549653614     3.1681   -30.3446  -2334981.8608   4884493.0736  -3360612.6370      0.0049    0.0054    0.0140     3.146  -999.000
107659              FFF   -32.021521047  115.453749928    28.1204    -5.5799  -2326321.1015   4887382.6896  -3362452.0233      0.0023    0.0025    0.0075    28.113  -999.000
107724              FFF   -32.260156981  121.787379328   485.6757   459.7853  -2844078.3858   4589285.7278  -3385107.0353      0.0019    0.0018    0.0026   485.671  -999.000
